id,supplement,category,type,name,ruby,maxlv,maxlv_int,timing,skill,dfclty,target,rng,encroach,encroach_int,restrict,premise,flavor,effect,ref_weapon_id,ref_armor_id,ref_faq_id,ref_info_id,update,other_ver_id,rel_power_id,rel_weapon_id,rel_armor_id,rel_vehicle_id,rel_connection_id,rel_general_id,rel_dlois_id,type_restrict_order
EA-ヘルズブラッド,EA,ブラム=ストーカー,一般,ヘルズブラッド,ヘルスフラット,3,3,オートアクション,—,自動成功,自身,至近,4D10,40,120%,,放たれた血が、幾千幾万の独立した生物のように蠢き、敵を切り裂くエフェクト。,あなたが行なうダメージロールの直前に使用する。そのダメージを+[LV×2]Dする。このエフェクトは1シナリオに1回まで使用できる。,,,,,,IC-ヘルズブラッド,,,,,,,,3
EA-夜魔の領域,EA,ブラム=ストーカー,一般,夜魔の領域,ヤマノリョウイキ,3,3,オートアクション,—,自動成功,自身,至近,20,20,120%,,全身の血流を完全に統御し、人間を超えた速度で行動するエフェクト。,あなたがメインプロセスを行なった直後に使用する。あなたは未行動になる。ただし、そのラウンドの間、あなたの【行動値】は0となる。このエフェクトは1ラウンドに1回、1シナリオにLV回まで使用できる。,,,,,,基本2-夜魔の領域,,,,,,IA-夜魔の仮面,,3
EA-紅の王,EA,ブラム=ストーカー,一般,紅の王,クレナイノオウ,3,3,常時,—,自動成功,自身,至近,—,0,ピュアブリード,,,あなたがブラム=ストーカーのエフェクトで「あなたは●点のHPを消費する」(●には数字が入る)の効果によるHPの消費を−LV(最低0)する。このエフェクトは侵蝕率でレベルアップしない。このエフェクトを取得した場合、侵蝕率基本値を+3する。,,,,,,基本2-紅の王,,,,,,,,5
EA-滅びの遺伝子,EA,ブラム=ストーカー,一般,滅びの遺伝子,ホロヒノイテンシ,3,3,オートアクション,—,自動成功,単体,視界,6,6,ピュアブリード,,敵のテロメアを操り瞬時に老化させるエフェクト。,あなたが対象から1点でもダメージを受けた時に使用する。対象に[LV×10]点のHPダメージを与える。このエフェクトは1シナリオに1回まで使用できる。,,,,,,基本1-滅びの遺伝子,,,,,,,,5
EA-紅の猟兵,EA,ブラム=ストーカー,一般,紅の猟兵,クレナイノリョウヘイ,5,5,イニシアチブプロセス,—,自動成功,シーン(選択),視界,5,5,リミット,《赤色の従者》,あなたの分け与えた血を媒介に、従者を活性化させるエフェクト。,他エフェクトと組み合わせ不可。このエフェクトはあなたの従者を対象とする。そのラウンドの間、対象が行なう判定のダイスを+3個、攻撃の攻撃力を+[LV×2]する。このエフェクトは1シナリオに3回まで使用できる。,,,,,,,EA-赤色の従者,,,,,,,6
EA-殺戮領域,EA,ブラム=ストーカー,一般,殺戮領域,サツリクリョウイキ,3,3,メジャーアクション,シンドローム,対決,—,—,3,3,リミット,《血の宴》,広範囲を攻撃することで大量の血を流させ、自分の血と混ぜることで攻撃に利用するエフェクト。,《血の宴》と組み合わせて使用する。このエフェクトを組み合わせた攻撃の攻撃力を+10する。このエフェクトは1シナリオにLV回まで使用できる。,,,,,,,EA-血の宴,,,,,,,6
EA-破壊の血,EA,ブラム=ストーカー,一般,破壊の血,ハカイノチ,5,5,マイナーアクション,—,自動成功,自身,至近,2,2,リミット,《赫き剣》《赫き銃》,血液の中にエネルギーを注ぎ込み、《赫き剣》や《赫き銃》の効果をアップさせるエフェクト。,《赫き剣》または《赫き銃》と組み合わせて使用する。《赫き剣》または《赫き銃》で作成する武器の攻撃力を+[LV×3]、ガード値を+5する。ただし、あなたは2点のHPを消費する。,,,,,,基本2-破壊の血,EA-赫き剣 BC-赫き銃 IA-赫き剣 IA-赫き銃,,,,,,,6
EA-意志なき者の舞い,EA,ブラム=ストーカー,一般,意志なき者の舞い,イシナキモノノマイ,5,5,リアクション,〈回避〉,対決,自身,至近,1,1,従者専用,,従者に攻撃を回避させるエフェクト。命なく、意志なき従者は人に不可能な動きで攻撃を回避する。,このエフェクトを組み合わせたドッジのダイスを+LV個する。,,,,,,基本2-意志なき者の舞い,EA-赤色の従者,,,,,,,40
EA-忌まわしき砲弾,EA,ブラム=ストーカー,一般,忌まわしき砲弾,イマワシキホウタン,3,3,メジャーアクション,シンドローム,対決,範囲(選択),—,3,3,従者専用,,従者に多数の敵を攻撃させるエフェクト。あなたの従者はたとえ千の敵に囲まれようとも、そのすべてを駆逐する。,このエフェクトを組み合わせた攻撃の対象を範囲(選択)に変更する。このエフェクトは1シーンにLV回まで使用できる。,,,,,,基本2-忌まわしき砲弾,EA-赤色の従者 EA-怒涛の狩人,,,,,,,40
EA-かりそめの狩人,EA,ブラム=ストーカー,一般,かりそめの狩人,カリソメノカリウト,5,5,メジャーアクション,〈射撃〉,対決,—,武器,2,2,従者専用,,従者に射撃攻撃を行なわせるエフェクト。,このエフェクトを組み合わせた射撃攻撃のダイスを+LV個する。,,,,,,基本2-かりそめの狩人,EA-赤色の従者,,,,,,,40
EA-かりそめの剣士,EA,ブラム=ストーカー,一般,かりそめの剣士,カリソメノケンシ,5,5,メジャーアクション,〈白兵〉,対決,—,武器,2,2,従者専用,,従者に白兵攻撃を行なわせるエフェクト。,このエフェクトを組み合わせた白兵攻撃のダイスを+LV個する。,,,,,,基本2-かりそめの剣士,EA-赤色の従者,,,,,,,40
EA-かりそめの盾,EA,ブラム=ストーカー,一般,かりそめの盾,カリソメノタテ,3,3,オートアクション,—,自動成功,自身,至近,1,1,従者専用,,従者に効果的なガードを行なわせるエフェクト。,キャラクターがガードを行なう際に宣言する。このガードの間、このエフェクトを使用したキャラクターのガード値を+[LV×3]する。このエフェクトは1体の従者につき、1ラウンドに1回まで使用できる。,,,,,,IC-かりそめの盾,EA-赤色の従者,,,,,,,40
EA-傷ふさぐ人形,EA,ブラム=ストーカー,一般,傷ふさぐ人形,キスフサクニンキョウ,3,3,メジャーアクション,〈RC〉,自動成功,単体,至近,2,2,従者専用,,従者が治療を行なうエフェクト。複雑な治療行為はできないが、従者の生命力をそのまま譲渡することで補っている。,対象のHPを[(LV)D+【肉体】]点回復する。ただし、使用したキャラクターは5点のHPを消費する。,,,,,,,EA-赤色の従者,,,,,,,40
EA-愚者の兵装,EA,ブラム=ストーカー,一般,愚者の兵装,クシャノヘイソウ,5,5,常時,—,自動成功,自身,至近,—,0,従者専用,,,プリプレイに従者専用アイテムからLV個選択すること。あなたが作り出す従者は、選択したアイテムを常備化して登場する。従者はこのエフェクトによるアイテムを特別に装備、使用できる。このエフェクトは侵蝕率でレベルアップしない。このエフェクトを取得した場合、侵蝕率基本値を+4する。,,,45 50 51 52 67,,,基本2-愚者の兵装,EA-赤色の従者 EA-血の戦馬,EA-従者の盾 EA-従者の爪 EA-従者の弓 IA-従者の盾 IA-従者の爪 IA-従者の弓,EA-従者の甲冑,,,EA-従者の回路 EA-従者の技量 EA-従者の衣 EA-従者の選別 EA-従者の体躯 EA-従者の蹄 EA-従者の安らぎ EA-ヴェノムブラッド EA-ケージブラッド EA-コンバットブラッド EA-シールドブラッド EA-フィジカルブラッド EA-ラストブラッド IA-従者の回路 IA-従者の技量 IA-従者の衣 IA-従者の選別 IA-従者の体躯 IA-従者の蹄 IA-従者の安らぎ IA-ヴェノムブラッド IA-ケージブラッド IA-コンバットブラッド IA-シールドブラッド IA-フィジカルブラッド IA-ラストブラッド,,40
EA-コウモリの羽根,EA,ブラム=ストーカー,一般,コウモリの羽根,コウモリノハネ,1,1,常時,—,自動成功,自身,至近,—,0,従者専用,,あなたの従者が、飛行能力を持つことを表わすエフェクト。,あなたが作り出す従者は、常に飛行状態となる。なんらかの形で飛行状態が解除された場合、マイナーアクションで再び飛行状態になれる。このエフェクトは侵蝕率でレベルアップしない。このエフェクトを取得した場合、侵蝕率基本値を+3する。,,,,,,基本2-コウモリの羽根,EA-赤色の従者,,,,,,,40
EA-再生する下僕,EA,ブラム=ストーカー,一般,再生する下僕,サイセイスルケホク,5,5,メジャーアクション,〈RC〉,自動成功,自身,至近,1,1,従者専用,,従者の体を再構築し、修復するエフェクト。,このエフェクトを使用したキャラクターのHPを[LV+1]D点回復する。,,,,,,IC-再生する下僕,EA-赤色の従者,,,,,,,40
EA-サポートモード,EA,ブラム=ストーカー,一般,サポートモード,サホートモート,5,5,セットアッププロセス,—,自動成功,自身,至近,2,2,従者専用,,従者を変身させ、周囲の味方の支援を行なわせるエフェクト。,このラウンドの間、このエフェクトを使用したキャラクターと同じエンゲージにいる任意のキャラクターの行なう、あらゆる判定の達成値を+LVする。使用後、このエフェクトを使用したキャラクターは行動済みになる。,,,,,,IC-サポートモード,EA-赤色の従者,,,,,,,40
EA-支援する人形,EA,ブラム=ストーカー,一般,支援する人形,シエンスルニンキョウ,3,3,メジャーアクション,〈RC〉,自動成功,単体,至近,2,2,従者専用,,従者が簡単な作業を行なってサポートをするエフェクト。,対象が次に行なうメジャーアクションの判定のダイスを+LV個する。,,,33,,,,EA-赤色の従者,,,,,,,40
EA-従者の呪い,EA,ブラム=ストーカー,一般,従者の呪い,シュウシャノノロイ,5,5,メジャーアクション,シンドローム,対決,—,—,3,3,従者専用,,攻撃を行なった目標に、従者がさまざまなプレッシャーを与えて行動を妨害するエフェクト。,このエフェクトを組み合わせた攻撃で1点でもダメージを与えた場合、そのラウンドの間、対象が行なうあらゆる判定のダイスを−[LV+1]個する。,,,,,,,EA-赤色の従者 EA-傷深き呪い,,,,,,,40
EA-盾なる人形,EA,ブラム=ストーカー,一般,盾なる人形,タテナルニンキョウ,5,5,オートアクション,—,自動成功,自身,至近,2,2,従者専用,,従者にかばわせるエフェクト。,ダメージロールの直前に使用する。このエフェクトを使用したキャラクターはカバーリングを行なう。このカバーリングによって、キャラクターは行動済みにならず、キャラクターが行動済みであっても使用できる。このエフェクトは1メインプロセスに1回、1シーンにLV回まで使用できる。,,,,,,IC-盾なる人形,EA-赤色の従者 EA-守護の跳躍,,,,,,,40
EA-怒涛のつぶて,EA,ブラム=ストーカー,一般,怒涛のつぶて,トトウノツフテ,3,3,メジャーアクション,〈射撃〉,対決,—,武器,3,3,従者専用,,勢いに任せた射撃を行ない、破壊力を増すエフェクト。,このエフェクトを組み合わせた射撃攻撃の攻撃力を+[LV×2]する。ただし、このエフェクトを組み合わせた攻撃の判定のダイスを1個する。,,,,,,,EA-赤色の従者,,,,,,,40
