id,supplement,category,name,ruby,type,procure,procure_int,stock,stock_int,exp,exp_int,rec,flavor,effect,price,rec_effect,ref_weapon_id,ref_faq_id,ref_info_id,update,other_ver_id,rel_power_id,rel_weapon_id,rel_armor_id,rel_vehicle_id,rel_connection_id,rel_general_id,rel_dlois_id,type_order,cost_order
IA-イフリートの腕,IA,遺産継承者専用アイテム,イフリートの腕,イフリートノウテ,一般,購入不可,,不可,,,,,炎の魔神と呼ばれる存在の両腕。契約者の腕に宿り、炎を操る力を与える。,素手の攻撃力に+6する。また、あなたはサラマンダーのエフェクトひとつを選択し、1レベルで取得する。ただし、「制限:—」以外のエフェクトは取得できない。取得に経験点は必要なく、経験点を使用して成長できる。,契約者は代償として怒りか哀しみの感情を次第に失っていく。侵蝕率基本値に+8する。,,,,,,LM-イフリートの腕,,IA-素手,,,,,LM-遺産継承者 HR-遺産の器,0,999
IA-失われし歌声,IA,遺産継承者専用アイテム,失われし歌声,ウシナワレシウタコエ,一般,購入不可,,不可,,,,,魚人ないし鳥人とされる神の眷属の遺産。形状は不明。契約者の声として発現し、音でレネゲイドを操る。,あなたがメジャーアクションで使用する攻撃を行なわないエフェクトのレベルに+1する。この効果によってレベル上限を超えてもよいがエフェクトの使用回数は増加しない。,契約者は代償として本来の声を失う。また魔性の声は負荷も大きい。あなたの「タイミング:メジャーアクション」のエフェクトの侵蝕値に+1する。,,,,,,RW-失われし歌声,,,,,,,LM-遺産継承者 HR-遺産の器,0,999
IA-黄金の海賊船,IA,遺産継承者専用アイテム,黄金の海賊船,オウコンノカイソクセン,一般,購入不可,,不可,,,,,世界のどこかの海上を嵐と共にさまよっているという伝説の海賊船。尽きることのない財宝、嵐のような砲撃で契約者を支援する。,あなたの常備化ポイントに+10する。また、あなたが行なう攻撃の攻撃力に+7する。,契約者は所持者の定かでない物品を見つけた時自分の物にしたくなる。あなたの侵蝕率基本値に+3する。,,,,,,,,,,,,,LM-遺産継承者 HR-遺産の器,0,999
IA-海鳴の石板,IA,遺産継承者専用アイテム,海鳴の石板,カイメイノセキハン,一般,購入不可,,不可,,,,,かつて海を割った偉人が残した契約の言葉が刻まれた石板。嵐や海流を操る力を持つ。,任意のキャラクターが判定を行なった直後に使用する。その判定の達成値に−15する。この効果は1シナリオに3回まで使用できる。,契約者は合理的な判断を優先し情を忘れていく。あなたはロイスをタイタスに変更した場合、たとえ自分の意思でなくても、そのたびにあなたの侵蝕率に+5する。,,,,,,HR-海鳴の石板,,,,,,,LM-遺産継承者 HR-遺産の器,0,999
IA-銀色の腕,IA,遺産継承者専用アイテム,銀色の腕,キンイロノウテ,一般,購入不可,,不可,,,,,魔を断つ力を持つ銀色の義手。,素手のデータを以下に変更する。また、攻撃のダメージロールの直前に使用する。その攻撃のダメージに+3Dする。この効果は1シナリオに1回まで使用できる。,この腕は契約者の生命を燃やしカに変える。素手を使用した攻撃かガードを行なうたび、あなたはHPを2点失う。,,IA-銀色の腕,,,,,,IA-素手,,,,,LM-遺産継承者 HR-遺産の器,0,999
IA-ジャイアントキル,IA,遺産継承者専用アイテム,ジャイアントキル,シャイアントキル,一般,購入不可,,不可,,,,,巨人と呼ばれるジャームを一撃で昏倒せしめたという投石布。契約者の肉体を変化させて弾丸とする。,あなたは《骨の銃》を1レベルで取得する。このエフェクトの取得に経験点は必要なく、経験点を使用して成長できる。また、あなたがこのエフェクトによって作成した武器を用いて行なう射撃攻撃のダメージに+2Dする。,契約者は勇敢になり、次第に恐怖を忘れる。侵蝕率基本値に+4する。,,,,,,HR-ジャイアントキル,IA-骨の銃,,,,,,LM-遺産継承者 HR-遺産の器,0,999
IA-深海都市の夢,IA,遺産継承者専用アイテム,深海都市の夢,シンカイトシノユメ,一般,購入不可,,不可,,,,,世界のどこかに沈んだという古代都市。都市そのものが遺産であり、遠い子孫にあたるものたちを契約者に指定する。契約者は異常な再生力を得る。,あなたは水中でも魚のように自由に行動できる。また、あなたは侵蝕率が110%以上になるまで《リザレクト》が使用できる。,契約者は沈んだ都市を蘇らせるために働くよう夢の中で命じられる。侵蝕率基本値に+4する。,,,,,,RW-深海都市の夢,IA-リザレクト,,,,,,LM-遺産継承者 HR-遺産の器,0,999
IA-聖者の遺骨,IA,遺産継承者専用アイテム,聖者の遺骨,セイシャノイコツ,一般,購入不可,,不可,,,,,かつて鬼と呼ばれるオーヴァードに盗まれた聖者の骨。この骨にはそれを取り返した偉人と鬼の力が混じり宿っている。,あなたが行なう白兵攻撃の攻撃力とあなたの【行動値】に+5する。あなたの侵蝕率が99%を超えた場合、白兵攻撃の攻撃力にさらに+5する。,契約者は増長をそそのかす内なる声が聞こえるようになる。侵蝕率基本値に+2する。,,,,,,HR-聖者の遺骨,,,,,,,LM-遺産継承者 HR-遺産の器,0,999
IA-誓約の瞳,IA,遺産継承者専用アイテム,誓約の瞳,セイヤクノヒトミ,一般,購入不可,,不可,,,,,契約者の瞳と一体化する黒石。他者を意のままに操る力を与える。,あなたが行なう〈RC〉判定のダイスに+2個する。また、あなたは《ナーブジャック》を取得しているかのように1シナリオに1回まで使用できる。この《ナーブジャック》は「侵蝕値:10」として扱う。,契約者は他人を信じることができなくなっていく。侵蝕率基本値に+7する。,,,,,,LM-誓約の瞳,EA-ナーブジャック,,,,,,LM-遺産継承者 HR-遺産の器,0,999
IA-ニーベルングの指輪,IA,遺産継承者専用アイテム,ニーベルングの指輪,ニーヘルンクノユヒワ,一般,購入不可,,不可,,,,,黄金を生み出すことができる魔性の指輪。ニーベルングと呼ばれる妖精が作ったものとされる。,あなたの常備化ポイントに+20する。また、あなたが行なうガードのガード値に+5する。,契約者は身の回りで不幸が多く起きるようになる。あなたが行なう判定のダイスに−1個する。また、侵蝕率基本値に+2する。,,,,,,LM-ニーベルングの指輪,,,,,,,LM-遺産継承者 HR-遺産の器,0,999
IA-謀略の牢獄,IA,遺産継承者専用アイテム,謀略の牢獄,ホウリャクノロウコク,一般,購入不可,,不可,,,,,この世の何処かにある監獄。裏切りや謀略に陥れられた者の夢に現われ真実を囁き報復をそそのかす。,あなたがバッドステータスを受けている間、あなたが行なう攻撃の攻撃の判定の達成値と攻撃力に+7する。また、あなたの【行動値】に+7する。,あなたの心はこの監獄に囚われている。奪われたものを取り返し、この檻から抜け出せと心が叫ぶ。あなたは判定のダイスに−1個する。,,,,,,,,,,,,,LM-遺産継承者 HR-遺産の器,0,999
IA-欲望の姫君,IA,遺産継承者専用アイテム,欲望の姫君,ヨクホウノヒメキミ,一般,購入不可,,不可,,,,,宝石でできた果実。普通の果肉のように柔らかく、食べることで契約が完了する。宝石、果実の種類が異なるさまざまな別個体が存在する。,あなたは《砂の刃》、《クリスタライズ》を1レベルで取得する。取得に経験点は必要なく、経験点を使用して成長できる。,契約者は何かの収集を求められる。何を集めているのかは個体によって異なる。侵蝕率基本値に+6する。,,,,,,HR-欲望の姫君,EA-砂の刃 EA-クリスタライズ,,,,,,LM-遺産継承者 HR-遺産の器,0,999
IA-ヨトゥンの血潮,IA,遺産継承者専用アイテム,ヨトゥンの血潮,ヨトゥンノチシオ,一般,購入不可,,不可,,,,,巨人族と呼ばれる存在のレネゲイドに感染した血液。あるいはそれを受け継ぐ血統にあなたが連なることを表わす。,あなたのHP最大値に+20する。また、あなたは《完全獣化》を1レベルで取得する。取得に経験点は必要なく、経験点を使用して成長できる。このアイテムは《完全獣化》の効果中にも使用できる。,契約者は自身の肉体を巨体に変えることができるが、その分強い侵蝕を受けている。侵蝕率基本値に+7する。,,,,,,LM-ヨトゥンの血潮,EA-完全獣化,,,,,,LM-遺産継承者 HR-遺産の器,0,999
IA-夜の小鳥,IA,遺産継承者専用アイテム,夜の小鳥,ヨルノコトリ,一般,購入不可,,不可,,,,,黒く塗られた木彫りの鳥。言葉を交わし、自在に飛び回る。不可視の力と、透明探知の力を契約者に与える。,あなたは《陽炎の衣》と《光と闇の眼》を1レベルで取得する。取得に経験点は必要なく、経験点を消費して成長できる。また、あなたが隠密状態で行なう判定のダイスに+3個する。,契約者は盗みを奨励される。あなたは財産ポイントを使用できない。,,,,,,HR-夜の小鳥,EA-陽炎の衣 EA-光と闇の眼,,,,,,LM-遺産継承者 HR-遺産の器,0,999
IA-雷神の戦槌,IA,遺産継承者専用アイテム,雷神の戦槌,ライシンノセンツイ,一般,購入不可,,不可,,,,,かつて戦神と呼ばれた存在が残したという荒々しい雷の名残。契約者の片腕に宿り、投射物を稲妻に変える。,あなたが行なう射撃攻撃の攻撃力を常に+10する。ただし、この効果を受けるたび、あなたはHPを3点失う。また、射撃攻撃のダメージロールの直前に使用する。その攻撃のダメージに+2Dする。この効果は1シナリオに1回使用可能。,神の雷は契約者の命を蝕む。あなたのHP最大値に−7する。,,,,,,RW-雷神の槌,,,,,,,LM-遺産継承者 HR-遺産の器,0,999
IA-コーリングシステム,IA,FHアイテム,コーリングシステム,コーリンクシステム,一般,購入不可,,1,1,,,,特定のヴィークルを呼び出す装置。,取得時に、あなたが所持している「種別:ヴィークル」からひとつ選択する。セットアッププロセスで使用する。選択したヴィークルを呼び出す。また、その際にあなたは呼び出したヴィークルに搭乗状態となる。,,,,,,,PE-コーリングシステム,,,,,,,,0,1
