id,supplement,category,name,ruby,type,skill,acc,acc_int,atk,atk_int,guard,guard_int,rng,rng_int,procure,procure_int,stock,stock_int,exp,exp_int,rec,flavor,effect,price,rec_effect,ref_faq_id,ref_info_id,refed_power_id,refed_armor_id,refed_general_id,update,other_ver_id,rel_power_id,rel_weapon_id,rel_armor_id,rel_vehicle_id,rel_connection_id,rel_general_id,rel_dlois_id,type_order,cost_order
IA-ストライクチップ,IA,ユニークアイテム,ストライクチップ,ストライクチッフ,射撃,〈射撃〉,0,0,7,7,—,0,10m,10,,,,,15,15,,UGNが開発したオーヴァード用投擲武器。通常時はコインのような形をしているが、エフェクトに反応して使用者のイメージした形状に変化する。,マイナーアクションで使用する。そのメインプロセスの間、この武器によるエフェクトを組み合わせた攻撃の判定のダイスに+2個する。,,,,,,,,,HR-ストライクチップ,,,,,,,,2,15
IA-呪われし者の銃,IA,ユニークアイテム,呪われし者の銃,ノロワレシモノノシュウ,射撃,〈射撃〉,−1,-1,9,9,—,0,20m,20,,,,,20,20,,かつて非業の死を遂げた銃の名手が愛用していたという古びた銃。EXレネゲイドに感染しており、持ち主の意志に呼応して物理法則をねじ曲げる。その力によって、単なるちっぽけな弾丸が鉄をも打ち砕くほどの威力を得るのだ。,エフェクトを組み合わせた攻撃の判定のダイスに+1個する。,,,,,,,,,上級-呪われし者の銃,,,,,,,,2,20
IA-デアフライシュッツ,IA,ユニークアイテム,デアフライシュッツ,テアフライシュッツ,射撃,〈射撃〉,0,0,10,10,—,0,視界,,,,,,25,25,,常に3発の銃弾しか用意されないが、放たれた弾丸は標的をどこまでも追い続けるという狙撃銃。EXレネゲイドで射程距離という概念がない。,この武器による攻撃に対するドッジの判定のダイスに−2個する。この武器の射程は攻撃に組み合わせたエフェクトの射程より優先する。この武器は1シナリオに3回まで使用できる。至近不可。,,,,,,,,,IC-デアフライシュッツ,,,,,,,,2,25
IA-ストームワインダー,IA,ユニークアイテム,ストームワインダー,ストームワインター,射撃,〈射撃〉,−2,-2,12,12,—,0,【肉体】+20m,,,,,,30,30,,EXレネゲイドに感染した弓。この弓で放たれた矢は、たとえ嵐の中でも真っ直ぐに飛ぶという。,この武器による攻撃の判定は他のキャラクターが使用したエフェクトによるダイスを減らす効果を受けない。両手持ち。至近不可。,,,,,,,,,HR-ストームワインダー,,,,,,,,2,30
IA-アンダーテイカー,IA,ユニークアイテム,アンダーテイカー,アンターテイカー,射撃,〈射撃〉,0,0,7/15,15,—,0,20m,20,,,,,35,35,,葬儀人の異名を持つ大口径のリボルパー式ハンドガン。反動が非常に大きく、高い照準能力がなければ使いこなせない。,【感覚】10以上の場合、攻撃力は/の右側となる。,,,,,,,,,,,,,,,,,2,35
IA-レッドテンペスト,IA,ユニークアイテム,レッドテンペスト,レットテンヘスト,射撃,〈射撃〉,0,0,22,22,—,0,300m,300,,,,,35,35,,オーヴァードが使用することを想定して開発された超大型ライフル。その反動は肉体に大きく負荷がかかる。,この武器を使用したメインプロセスの終了時に、あなたはHPを1D点失う。両手持ち。至近不可。,,,,,,,,,HR-レッドテンペスト,,,,,,,,2,35
IA-デュエルロード,IA,ユニークアイテム,デュエルロード,テュエルロート,射撃,〈射撃〉,0,0,9,9,—,0,20m,20,,,,,45,45,,古めかしいレバーアクションのショットガン。銃身が短く接近戦において真価を発揮する。,この武器を使用した攻撃で同じエンゲージにいるキャラクターを対象にした場合、その攻撃の攻撃力に+10する。この効果は攻撃の対象が「対象:単体」の場合に適用する。,,,,,,,,,NC-デュエルロード,,,,,,,,2,45
IA-ブルーリボルト,IA,ユニークアイテム,ブルーリボルト,フルーリホルト,射撃,〈射撃〉,0,0,21,21,—,0,200m,200,,,,,60,60,,オーヴァード用に開発されたスナイパーライフル。優れた持ち手が使うことでより高い精度を発揮する。,マイナーアクションで使用する。そのメインプロセスの間、この武器による攻撃の判定の達成値に+[【感覚】+5]する。至近不可。,,,,,,,,,NC-ブルーリボルト,,,,,,,,2,60
IA-クリムゾンブリーチ,IA,ユニークアイテム,クリムゾンブリーチ,クリムソンフリーチ,射撃,〈射撃〉,−1,-1,18,18,—,0,30m,30,,,,,65,65,,火竜の呪いが染み込んだと伝えられる投擲槍。命中すると爆発炎上するが槍は何事もなく手元に戻ってくる。,この武器による攻撃を「対象:範囲」に変更する。この効果は組み合わせたエフェクトの対象より優先する。また、この武器による攻撃を行なうたび、あなたの侵蝕率に+3する。至近不可。,,,,,,,,,NC-クリムゾンブリーチ,,,,,,,,2,65
IA-バベルの巨塔,IA,ユニークアイテム,バベルの巨塔,ハヘルノキョトウ,射撃,〈射撃〉,−3,-3,22,22,—,0,50m,50,,,,,70,70,,現代のコンパウンドボウに似た無数の滑車とケーブルで接合された古代の弓。矢弾とともに雷を放つ。その雷は巨大な塔さえも破壊したといわれている。,マイナーアクションで使用する。そのメインプロセスの間、この武器による射撃攻撃のダメージに+3Dする。この効果は1シナリオに3回まで使用できる。両手持ち。至近不可。,,,,,,,,,NC-バベルの巨塔,,,,,,,,2,70
IA-ビヨンドザナイト,IA,ユニークアイテム,ビヨンドザナイト,ヒヨントサナイト,射撃,〈射撃〉,−2,-2,—/28,28,—,0,200m,200,,,,,75,75,,エンジェルハィロゥのEXレネゲイドに感染したレーザーブラスター。発射にはチャージが必要だが、その火力は高層ビルを一撃で溶断するほど。,セットアッププロセスで使用する。そのラウンドの間、攻撃力は/の右側となり、あなたの【行動値】に−10する。また、この武器による攻撃は対象の装甲値を無視する。至近不可。,,,,,,,,,NC-ビヨンドザナイト,,,,,,,,2,75
IA-ダメージグローブ,IA,ユニークアイテム,ダメージグローブ,タメーシクローフ,白兵,〈白兵〉,0,0,1,1,1,1,至近,0,,,,,10,10,,装着すると、ピタリと手に吸い付くような謎の素材による手袋。,あなたの素手のデータを以下のように変更する。あなたがなんらかのエフェクトで素手のデータを変更した場合、このアイテムの効果は失われる。,,,,,,,IA-ダメージグローブ,,,,,,,,,,0,10
IA-アサルトチーム,IA,ユニークアイテム,アサルトチーム,アサルトチーム,射撃,〈交渉〉,0,0,5,5,—,0,20m,20,,,,,15,15,,あなたの指揮に従う戦闘部隊。高度な訓練と対オーヴァード装備、あなたの指揮によって高い戦闘力を持つ。,取得には【社会】6以上必要。あなたはメジャーアクションで以下の武器による射撃攻撃を行なえる。命中判定にエフェクトを組み合わせ可能。この効果は1シナリオに3回まで使用できる。,,,,,,,IA-アサルトチーム,,,,,,,,,,2,15
IA-プリズムエッジ,IA,ユニークアイテム:エンジェルハィロゥ,プリズムエッジ,フリスムエッシ,白兵,〈白兵〉,−1,-1,8,8,1,1,至近,0,,,,,15,15,,エンジェルハィロゥのエフェクトを操る触媒として作られた短剣。,あなたがメジャーアクションに組み合わせたエンジェルハィロゥのエフェクトひとつのレベルに+1する。この効果によってレベル上限を超えてもよいがエフェクトの使用回数は増加しない。この効果を受けるたび、あなたの侵蝕率に+2する。,,,,,,,,,NC-プリズムエッジ,,,,,,,,0,15
IA-ライトイーター,IA,ユニークアイテム:エンジェルハィロゥ,ライトイーター,ライトイーター,白兵,〈白兵〉,−1,-1,10,10,3,3,至近,0,,,,,15,15,,光学迷彩によって見えない刃となる軍用剣。光学迷彩の精度は使用者がエフェクトで調整する必要がある。,この武器による白兵攻撃は判定のダイスに+3個する。この効果はエンジェルハィロゥのエフェクトを組み合わせていない場合、適用されない。,,,,,,,,,,,,,,,,,0,15
IA-鏡返しの盾,IA,ユニークアイテム:エンジェルハィロゥ,鏡返しの盾,カカミカエシノタテ,白兵,〈白兵〉,0,0,3,3,5,5,至近,0,,,,,30,30,,EXレネゲイドに侵蝕された鏡を加工して盾としたもの。エンジェルハィロゥシンドロームのオーヴァードが使用すると、エフェクトを弾く盾となる。,あなたが行なうドッジの判定の直前に使用する。その判定の達成値に+[〈白兵〉レベル]する。この効果は1ラウンドに1回使用できる。,,,,,,,,,,,,,,,,,0,30
IA-輝光弓,IA,ユニークアイテム:エンジェルハィロゥ,輝光弓,キコウキュウ,射撃,〈射撃〉,0,0,2,2,—,0,20m,20,,,,,20,20,,《光の弓》(『EA』P29)による命中精度を高めるために作られた、特殊な弓。普通に武器として使用した場合、通常の弓とほぼ変わらない。,あなたが行なう《光の弓》を組み合わせた判定のダイスに+4個する。両手持ち。至近不可。,,,,,,,,,,EA-光の弓,,,,,,,2,20
IA-ヘルスナイパー,IA,ユニークアイテム:エンジェルハィロゥ,ヘルスナイパー,ヘルスナイハー,射撃,〈射撃〉,0,0,14,14,—,0,200m,200,,,,,25,25,,エンジェルハィロゥの超知覚能力に合わせてチューニングされた最新鋭の狙撃ライフル。,マイナーアクションで使用する。そのメインプロセスの間、〈射撃〉判定の達成値に+5する。両手持ち。至近不可。,,,,,,,,,上級-ヘルスナイパー,,,,,,,,2,25
IA-隕鉄刀,IA,ユニークアイテム:バロール,隕鉄刀,インテツトウ,白兵,〈白兵〉,−2,-2,7,7,3,3,至近,0,,,,,10,10,,EXレネゲイドに侵蝕された隕鉄製の刀。バロールシンドロームのエフェクトによって、切れ味が変化する。,攻撃の攻撃力に+[組み合わせたバロールのエフェクトの数]する(最大+5)。,,,,,,,,,,,,,,,,,0,10
IA-グラヴィティアブソーバー,IA,ユニークアイテム:バロール,グラヴィティアブソーバー,クラウィティアフソーハー,白兵,〈白兵〉,−2,-2,2,2,5,5,至近,0,,,,,20,20,,特殊な液体金属が表面に組み込まれた盾。重力に特殊な感応性を持つこの液体金属によって、衝撃を拡散、吸収する作用を持つ。,ガードを行なえない攻撃が命中した直後に使用する。その攻撃によって受ける(予定の)ダメージに−3Dする。この効果は1ラウンドに1回使用することができる。,,,,,,,,,IC-グラヴィティアブソーバー,,,,,,,,0,20
IA-デーモンウィング,IA,ユニークアイテム:バロール,デーモンウィング,テーモンウィンク,白兵,〈白兵〉,−2,-2,12,12,2,2,至近,0,,,,,20,20,,傘状の展開部分を備えた両手槍。展開すると重力制御による滑空の補助装置となり、立体機動による戦闘が可能となる。,あなたが一度でも飛行状態となったメインプロセス中、この武器による攻撃の判定のダイスに+2個する。両手持ち。,,,,,,,,,NC-デーモンウィング,,,,,,,,0,20
IA-暗鬼の刃,IA,ユニークアイテム:バロール,暗鬼の刃,アンキノヤイハ,白兵,〈白兵〉,−1,-1,14,14,1,1,至近,0,,,,,35,35,,刀身に黒い宝珠の埋め込まれた日本刀。宝珠は魔眼と一体化しバロールのエフェクトを刀身から放出する。,この武器による白兵攻撃は素手によるものであるかのように《漆黒の拳》の効果を適用することができる。ただし、この効果を適用するたび、あなたの侵蝕率に+1する。,,,,,,,,,,EA-漆黒の拳,,,,,,,0,35
IA-アステリズム,IA,ユニークアイテム:バロール,アステリズム,アステリスム,白兵,〈白兵〉,0,0,15,15,1,1,至近,0,,,,,30,30,,持ち手のない、12本でひとつのセットのナイフ。バロールの魔眼による重力によってのみ操ることができる。,この武器は装備しても、装備数として数えない。両手持ちの武器と同時に装備できる。この武器はひとつまで装備できる。この武器を使用して攻撃かガードを行なうたび、あなたの侵蝕率に+1する。,,,,,,,,,,,,,,,,,0,30
